start_height,avg_rcpt,avg_rcpt_var,avg_bct,std_bct,label,alpha,beta,K,utility_value,TO,PDT,TO-PDT,Differ,Differ_Normal,compute_utility_overhead (s),defense_overhead(s),training_overhead (s),feature_extraction_overhead (s),inference_overhead (s),episode_duration (s)
51,629.6418305011304,123.74564518647013,508.839198669172,1000,0,0.2,0.6,3.0,0.2435655743908028,927.9318681965229,527.1197775614702,400.81209063505275,400.81209063505275,0.6680201510584212,8.416175842285156e-05,2.384185791015625e-07,0.0653386116027832,7.557868957519531e-05,0.0038607120513916016,0
52,605.4813041347387,107.48352135392807,527.1197775614702,1000,0,0.1,0.5,3.0,0.09487330992472869,864.6584943822165,772.3448904216427,92.3136039605738,92.3136039605738,0.15385600660095644,8.916854858398438e-05,7.152557373046875e-07,0.06534171104431152,7.534027099609375e-05,0.003542184829711914,0
53,597.6451514774119,89.00444763493489,772.3448904216427,1000,0,0.5,0.8,8.0,0.8035252454860636,1386.441301786962,472.2057790835999,914.235522703362,914.235522703362,1.52372587117227,8.606910705566406e-05,2.384185791015625e-07,0.06547832489013672,7.295608520507812e-05,0.0036292076110839844,0
54,684.9950209495273,87.68078510467932,472.2057790835999,1000,0,0.4,0.7,3.0,0.24542693340909374,946.9064755484362,543.4667639222083,403.4397116262279,403.4397116262279,0.6723995193770467,8.368492126464844e-05,2.384185791015625e-07,0.06567144393920898,7.414817810058594e-05,0.003791332244873047,0
55,599.8793242031563,115.67571711509328,543.4667639222083,1000,0,0.7,0.8,8.0,0.14459094133361516,853.7837951300626,626.8569758222523,226.92681930781032,226.92681930781032,0.3782113655130175,9.822845458984375e-05,4.76837158203125e-07,0.06553506851196289,7.581710815429688e-05,0.003762483596801758,0
56,560.3905320064928,36.674157890446224,626.8569758222523,1000,0,0.2,0.7,3.0,0.14583766517244784,718.3541884815222,488.6415304569377,229.71265802458453,229.71265802458453,0.3828544300409744,8.58306884765625e-05,4.76837158203125e-07,0.06564521789550781,7.224082946777344e-05,0.0037000179290771484,0
57,573.6838207696446,48.223455903959206,488.6415304569377,1000,0,0.7,0.5,6.0,0.12600324525231035,735.3626465440636,552.823476776144,182.5391697679196,182.5391697679196,0.3042319496131993,9.632110595703125e-05,7.152557373046875e-07,0.06647038459777832,7.700920104980469e-05,0.0038063526153564453,0
58,514.1542175507498,36.86807149888564,552.823476776144,1000,0,0.8,0.6,8.0,0.22297076163369203,700.1899425838775,329.6435765938735,370.546365990004,370.546365990004,0.6175772766500067,8.7738037109375e-05,2.384185791015625e-07,0.06815409660339355,0.00013375282287597656,0.003801584243774414,0
59,545.0896249310653,19.38753970660153,329.6435765938735,1000,0,0.5,0.9,8.0,0.3299614452104867,1228.482406541641,719.9428465290828,508.53956001255824,508.53956001255824,0.8475659333542644,8.606910705566406e-05,2.384185791015625e-07,0.0666048526763916,7.43865966796875e-05,0.003686666488647461,0
60,437.3666007624694,98.88947572239645,719.9428465290828,1000,0,0.1,0.4,3.0,0.3567672261543862,948.8076270673869,411.35341668118497,537.4542103862019,537.4542103862019,0.8957570173103369,8.702278137207031e-05,2.384185791015625e-07,0.06641054153442383,7.462501525878906e-05,0.0036406517028808594,0
61,465.6242253391307,161.06113390941871,411.35341668118497,1000,0,0.4,0.9,8.0,0.2778989479873386,807.2147024058128,360.39927796368937,446.8154244421234,446.8154244421234,0.7446923740702065,8.416175842285156e-05,4.76837158203125e-07,0.06632661819458008,7.390975952148438e-05,0.003549337387084961,0
62,443.9159018759524,45.41235006623255,360.39927796368937,1000,0,0.5,0.9,6.0,0.14530473210336986,654.8998845226707,426.3754030447522,228.52448147791853,228.52448147791853,0.38087413579653084,9.703636169433594e-05,2.384185791015625e-07,0.06703829765319824,7.486343383789062e-05,0.0036067962646484375,0
63,402.1575899198209,42.12371576714164,426.3754030447522,1000,0,0.1,0.9,3.0,0.08699252428490527,476.0657718560395,411.0376197837153,65.02815207232419,65.02815207232419,0.10838025345387337,8.535385131835938e-05,4.76837158203125e-07,0.06713628768920898,7.581710815429688e-05,0.003741741180419922,0
64,404.5793712323141,23.82880020790847,411.0376197837153,1000,0,0.1,0.4,8.0,0.10373601277395306,538.2031929134502,417.6601151869346,120.54307772651555,120.54307772651555,0.20090512954419193,8.416175842285156e-05,2.384185791015625e-07,0.0671992301940918,7.796287536621094e-05,0.0036134719848632812,0
65,405.22519608745426,16.62224960324949,417.6601151869346,1000,0,0.8,0.9,8.0,0.08115440936112728,446.3772145528898,403.12474435124375,43.25247020164608,43.25247020164608,0.07208745033607666,8.416175842285156e-05,4.76837158203125e-07,0.06663990020751953,7.319450378417969e-05,0.0036623477935791016,0
66,415.17313136703854,3.9005103982314098,403.12474435124375,1000,0,0.8,0.6,8.0,3.326109344901086e-06,429.58250656390635,7634.842270067264,-7205.259763503357,-7205.259763503357,-5.0,8.273124694824219e-05,4.76837158203125e-07,0.06722593307495117,7.2479248046875e-05,0.003543376922607422,0
67,405.53442175440273,3.006010601187952,763.4842270067263,1000,0,0.4,0.8,7.0,0.9929179139742577,1755.6341043448028,505.02131805844874,1250.612786286354,1250.612786286354,2.08435464381059,8.344650268554688e-05,4.76837158203125e-07,0.06694221496582031,7.295608520507812e-05,0.0036957263946533203,0
68,548.7143438553321,172.41710864135297,505.02131805844874,1000,0,0.4,0.8,8.0,0.31296806234271235,974.8857264227756,485.60221816289396,489.28350825988167,489.28350825988167,0.81547251376647,9.775161743164062e-05,4.76837158203125e-07,0.06810450553894043,7.271766662597656e-05,0.0037157535552978516,0
69,531.2371335365788,55.45607411077461,485.60221816289396,1000,0,0.4,0.3,7.0,0.2732821947919947,842.2179239007435,401.30736872684867,440.9105551738948,440.9105551738948,0.734850925289825,8.654594421386719e-05,2.384185791015625e-07,0.06816363334655762,7.271766662597656e-05,0.003715038299560547,0
70,512.9831673871049,47.03353664480551,401.30736872684867,1000,0,0.3,0.9,8.0,0.3433272412244246,1079.9532823525637,556.7879221752067,523.165360177357,523.165360177357,0.871942266962261,8.559226989746094e-05,7.152557373046875e-07,0.06978726387023926,0.0001304149627685547,0.003826141357421875,0
71,479.480427789028,75.05910682044195,556.7879221752067,1000,0,0.9,0.3,7.0,0.2283422852437073,933.081369977852,554.4193746778024,378.6619953000496,378.6619953000496,0.6311033255000815,9.799003601074219e-05,2.384185791015625e-07,0.0677950382232666,7.343292236328125e-05,0.003724336624145508,0
72,549.0571727365889,54.86059960589473,554.4193746778024,1000,0,0.4,0.9,8.0,0.11881432804952177,618.2552455838323,454.52842737195294,163.7268182118794,163.7268182118794,0.27287803035313285,8.58306884765625e-05,2.384185791015625e-07,0.06813669204711914,7.414817810058594e-05,0.003662586212158203,0
73,551.2020535130742,8.381649008844766,454.52842737195294,1000,0,0.2,0.7,8.0,0.294153285422999,985.0811310183012,518.0846355985574,466.99649541974384,466.99649541974384,0.7783274923662393,8.320808410644531e-05,4.76837158203125e-07,0.06859111785888672,7.295608520507812e-05,0.003774881362915039,0
74,531.86732828485,56.65172534168139,518.0846355985574,1000,0,0.1,0.6,7.0,0.13948099164523323,741.2124683271152,525.9389364811225,215.2735318459927,215.2735318459927,0.35878921974332023,9.751319885253906e-05,4.76837158203125e-07,0.06825971603393555,7.367134094238281e-05,0.0036537647247314453,0
75,530.4890590162208,30.10334418727063,525.9389364811225,1000,0,0.1,0.4,8.0,0.09008970925115509,687.6344517626933,611.6132761906483,76.02117557204497,76.02117557204497,0.12670195928674133,8.511543273925781e-05,2.384185791015625e-07,0.06880903244018555,7.414817810058594e-05,0.0037543773651123047,0
76,530.034046762711,19.700050624997782,611.6132761906483,1000,0,0.2,0.1,8.0,0.17284007811103663,740.4009639821625,455.1171363688689,285.28382761329357,285.28382761329357,0.4754730460221559,8.487701416015625e-05,4.76837158203125e-07,0.06875252723693848,7.367134094238281e-05,0.0037147998809814453,0
77,546.3498926482985,24.256383916732993,455.1171363688689,1000,0,0.3,0.9,8.0,0.378900844159884,998.198264546181,438.0341241585695,560.1641403876115,560.1641403876115,0.9336069006460193,8.487701416015625e-05,4.76837158203125e-07,0.06900620460510254,7.343292236328125e-05,0.00392603874206543,0
78,518.9800657644696,59.902274847713926,438.0341241585695,1000,0,0.3,0.9,7.0,0.19934374413961517,893.5994781581189,560.8829212991247,332.7165568589942,332.7165568589942,0.5545275947649912,8.463859558105469e-05,2.384185791015625e-07,0.06909823417663574,7.486343383789062e-05,0.0036880970001220703,0
79,494.6962832826996,56.986170696488465,560.8829212991247,1000,0,0.8,0.3,8.0,0.26531352468441627,898.5377358440592,468.01277793740053,430.52495790665864,430.52495790665864,0.7175415965110972,9.131431579589844e-05,7.152557373046875e-07,0.06935882568359375,7.343292236328125e-05,0.0036764144897460938,0
80,547.6455936958397,43.86151776852744,468.01277793740053,1000,0,0.3,0.8,8.0,0.2481688475882726,950.689191995759,543.4090329786372,407.2801590171217,407.2801590171217,0.6788002650285367,8.463859558105469e-05,2.384185791015625e-07,0.06978774070739746,7.295608520507812e-05,0.003768444061279297,0
81,523.7557489683079,53.36668037843138,543.4090329786372,1000,0,0.8,0.5,7.0,0.16062351091171792,740.0190563083117,478.8252672076618,261.19378910064995,261.19378910064995,0.43532298183441753,8.344650268554688e-05,2.384185791015625e-07,0.06954407691955566,7.462501525878906e-05,0.0036797523498535156,0
82,539.4783761765714,28.648668590248626,478.8252672076618,1000,0,0.3,0.9,8.0,0.17698244801841923,849.8930475614018,556.7871712068942,293.1058763545076,293.1058763545076,0.4885097939241785,8.392333984375e-05,4.76837158203125e-07,0.06877827644348145,7.510185241699219e-05,0.003692626953125,0
83,521.2824434858985,41.07632550943791,556.7871712068942,1000,0,0.1,0.9,8.0,0.12296579132138775,787.7646122976,613.0489927806,174.71561951700005,174.71561951700005,0.29119269919499935,8.320808410644531e-05,2.384185791015625e-07,0.06876873970031738,7.462501525878906e-05,0.0037050247192382812,0
84,524.8329162579981,32.866462004950236,613.0489927806,1000,0,0.9,0.3,8.0,0.13529221023374663,809.4514307214856,604.0267996113298,205.42463111015581,205.42463111015581,0.34237438518359387,8.630752563476562e-05,4.76837158203125e-07,0.07031583786010742,7.319450378417969e-05,0.0036809444427490234,0
85,604.2273851283397,25.653005699143236,604.0267996113298,1000,0,0.3,0.8,8.0,0.0761599656869749,646.1106417080705,622.7099528109387,23.400688897131772,23.400688897131772,0.03900114816188527,8.440017700195312e-05,2.384185791015625e-07,0.07345032691955566,0.00012731552124023438,0.003786325454711914,0
86,604.1672094732368,5.242929029354214,622.7099528109387,1000,0,0.4,0.9,8.0,0.1237165388021922,695.8833012506738,519.2174193628746,176.66588188779917,176.66588188779917,0.29444313647966514,8.749961853027344e-05,2.384185791015625e-07,0.07046294212341309,7.462501525878906e-05,0.003842592239379883,0
87,611.5843068083175,10.537374305294536,519.2174193628746,1000,0,0.3,0.9,5.0,0.19499637609524478,880.0986231804768,554.7646902697608,325.33393291071604,325.33393291071604,0.54222322151786,8.487701416015625e-05,2.384185791015625e-07,0.07037973403930664,7.367134094238281e-05,0.0037245750427246094,0
88,583.8742405746846,59.24487652115844,554.7646902697608,1000,0,0.4,0.3,3.0,0.10138315242339038,712.3638183118064,599.0860882740383,113.27773003776815,113.27773003776815,0.18879621672961377,9.632110595703125e-05,4.76837158203125e-07,0.0707850456237793,7.390975952148438e-05,0.0037522315979003906,0
89,572.230420452715,46.71113261969716,599.0860882740383,1000,0,0.8,0.8,8.0,0.13719513885361442,702.8280217125832,492.8948254143488,209.9331962982344,209.9331962982344,0.3498886604970579,8.392333984375e-05,4.76837158203125e-07,0.07019162178039551,7.224082946777344e-05,0.004061698913574219,0
90,593.7149547097736,13.6391333753512,492.8948254143488,1000,0,0.3,0.9,8.0,0.6669726797179613,1082.513674270368,277.3625297540001,805.1511445163679,805.1511445163679,1.3419185741939463,8.344650268554688e-05,4.76837158203125e-07,0.07015037536621094,7.557868957519531e-05,0.0037322044372558594,0
91,563.4689159211462,64.88059479365273,277.3625297540001,1000,0,0.3,0.1,7.0,0.22044797063211005,1026.5768764929162,659.8999828450745,366.67689364784167,366.67689364784167,0.6111281560797357,8.368492126464844e-05,2.384185791015625e-07,0.07295894622802734,7.43865966796875e-05,0.0037009716033935547,0
92,477.6370000710023,78.41998234598769,659.8999828450745,1000,0,0.4,0.9,8.0,0.6197688069836524,1400.6542646414139,632.3827242889654,768.2715403524485,768.2715403524485,1.2804525672540814,8.630752563476562e-05,2.384185791015625e-07,0.07120704650878906,7.414817810058594e-05,0.0038390159606933594,0
93,550.5421931806311,106.26400893259785,632.3827242889654,1000,0,0.8,0.9,8.0,0.18521130403148842,818.876190009378,510.7041964062569,308.17199360312105,308.17199360312105,0.5136199893385349,8.440017700195312e-05,2.384185791015625e-07,0.0710914134979248,7.43865966796875e-05,0.0038940906524658203,0
94,616.0146180672986,25.357696492759935,510.7041964062569,1000,0,0.4,0.9,3.0,0.14030790869510013,752.1006414415974,534.9150209840178,217.1856204575796,217.1856204575796,0.36197603409596635,8.559226989746094e-05,4.76837158203125e-07,0.07174015045166016,7.367134094238281e-05,0.003824949264526367,0
95,573.8904494028819,59.40339734623849,534.9150209840178,1000,0,0.3,0.9,6.0,0.12357782155345232,745.1669787082724,568.8606209580994,176.306357750173,176.306357750173,0.2938439295836215,8.320808410644531e-05,2.384185791015625e-07,0.07107138633728027,7.176399230957031e-05,0.003752470016479492,0
96,562.1978208772227,30.49485963850828,568.8606209580994,1000,0,0.3,0.2,8.0,0.14330981865631703,766.8260986785207,542.7849871110409,224.0411115674798,224.0411115674798,0.3734018526124663,8.511543273925781e-05,2.384185791015625e-07,0.07158112525939941,7.343292236328125e-05,0.003754138946533203,0
97,564.1966609014856,25.328679722129376,542.7849871110409,1000,0,0.8,0.9,8.0,0.09290123473255503,598.1630759050738,512.4695344907622,85.69354141431165,85.69354141431165,0.1428225690238527,8.392333984375e-05,4.76837158203125e-07,0.07137513160705566,7.462501525878906e-05,0.0036776065826416016,0
98,547.0673218691298,6.386969254492993,512.4695344907622,1000,0,0.4,0.9,8.0,0.1281482875447657,687.800223795925,499.84084862133585,187.95937517458918,187.95937517458918,0.3132656252909811,8.511543273925781e-05,2.384185791015625e-07,0.07179093360900879,7.319450378417969e-05,0.0037899017333984375,0
99,533.2282069177827,19.32150210976779,499.84084862133585,1000,0,0.3,0.9,4.0,3.326109344901086e-06,615.0767431798015,6819.407374091053,-6204.330630911251,-6204.330630911251,-5.0,8.344650268554688e-05,2.384185791015625e-07,0.0717935562133789,7.43865966796875e-05,0.003629922866821289,0
100,523.2119994288486,22.966185937738228,681.9407374091053,1000,0,0.4,0.9,7.0,0.1184170210476205,1202.7744543427384,1040.1179794699726,162.65647487276578,162.65647487276578,0.27109412478794326,8.559226989746094e-05,2.384185791015625e-07,0.07195425033569336,7.271766662597656e-05,0.0035986900329589844,0
101,586.7034946209512,88.01013710311247,1040.1179794699726,1000,0,0.3,0.8,7.0,0.13641466774571814,2623.326812628179,431.4178672197866,2191.9089454083924,2191.9089454083924,3.6531815756806534,8.58306884765625e-05,4.76837158203125e-07,0.0722959041595459,7.2479248046875e-05,0.0036928653717041016,0
102,722.7278400756577,271.51413893607446,431.4178672197866,1000,0,0.8,0.3,8.0,0.7394306720639862,2149.9878268037955,611.9768899476637,1538.0109368561318,1538.0109368561318,2.5633515614268862,8.368492126464844e-05,4.76837158203125e-07,0.07209229469299316,7.343292236328125e-05,0.0037093162536621094,0
103,489.6798617909608,207.53849562660437,611.9768899476637,1000,0,0.8,0.3,8.0,0.863861108966761,1808.4356333405249,376.09745310384636,1432.3381802366785,1432.3381802366785,2.3872303003944637,8.368492126464844e-05,2.384185791015625e-07,0.07282257080078125,7.653236389160156e-05,0.0036783218383789062,0
104,587.5174843163231,152.61476862802522,376.09745310384636,1000,0,0.9,0.3,8.0,0.783735347318087,1302.6229680330293,404.85873967715634,897.764228355873,897.764228355873,1.4962737139264544,8.487701416015625e-05,2.384185791015625e-07,0.07718753814697266,0.00013017654418945312,0.004860401153564453,0
105,397.239456225094,113.17293897599193,404.85873967715634,1000,0,0.9,0.1,8.0,0.7053647367597529,1219.551514635257,384.4241852307855,835.1273294044715,835.1273294044715,1.3918788823407855,8.463859558105469e-05,4.76837158203125e-07,0.07293295860290527,7.367134094238281e-05,0.003857851028442383,0
106,404.0968113319501,101.93183791291337,384.4241852307855,1000,0,0.9,0.3,8.0,0.33397624830161426,961.9311704174966,448.95251697985907,512.9786534376375,512.9786534376375,0.8549644223960629,8.296966552734375e-05,7.152557373046875e-07,0.0729684829711914,7.271766662597656e-05,0.003621816635131836,0
107,386.391447840902,71.94246532207431,448.95251697985907,1000,0,0.9,0.1,8.0,0.280019111338951,965.687045916015,516.1864502370585,449.50059567895653,449.50059567895653,0.7491676594649279,8.463859558105469e-05,4.76837158203125e-07,0.07229995727539062,7.271766662597656e-05,0.003707408905029297,0
108,442.6964100659634,65.37382948125645,516.1864502370585,1000,0,0.9,0.1,8.0,0.40806926008057753,985.4082216986831,396.67798114758676,588.7302405510964,588.7302405510964,0.9812170675851606,8.535385131835938e-05,4.76837158203125e-07,0.07309603691101074,7.367134094238281e-05,0.0037441253662109375,0
109,508.83744621994896,59.571346934841756,396.67798114758676,1000,0,0.3,0.8,8.0,0.6437600257316521,1072.9781653181694,285.9298684504947,787.0482968676747,787.0482968676747,1.3117471614461245,8.702278137207031e-05,2.384185791015625e-07,0.07542920112609863,7.605552673339844e-05,0.003753185272216797,0
110,475.18960669824025,74.72356982749115,285.9298684504947,1000,0,0.9,0.2,8.0,0.22493921118700827,813.368247290852,439.8286255126749,373.5396217781771,373.5396217781771,0.6225660362969618,8.702278137207031e-05,4.76837158203125e-07,0.07589602470397949,7.367134094238281e-05,0.0037615299224853516,0
111,304.8558422752693,63.56405062694784,439.8286255126749,1000,0,0.7,0.1,8.0,0.29572195882534613,889.391423032455,420.49467770857,468.896745323885,468.896745323885,0.7814945755398082,9.202957153320312e-05,2.384185791015625e-07,0.07430338859558105,7.414817810058594e-05,0.0037348270416259766,0
112,399.33679054145324,61.25682906137522,420.49467770857,1000,0,0.3,0.9,8.0,0.07785065313756123,561.3253712629573,531.0685202741898,30.256850988767496,30.256850988767496,0.05042808498127904,8.416175842285156e-05,2.384185791015625e-07,0.0735769271850586,7.343292236328125e-05,0.003696441650390625,0
113,405.6841566915882,19.455151821421136,531.0685202741898,1000,0,0.9,0.1,8.0,3.326109344901086e-06,668.63792611677,6702.878066897046,-6034.240140780275,-6034.240140780275,-5.0,8.368492126464844e-05,4.76837158203125e-07,0.07355284690856934,7.367134094238281e-05,0.003703594207763672,0
114,518.5300839159297,18.763480275105035,670.2878066897046,1000,0,0.2,0.3,8.0,0.2133556184388762,945.3319457369205,589.7410487286479,355.5908970082726,355.5908970082726,0.5926514950137882,8.368492126464844e-05,4.76837158203125e-07,0.07629537582397461,7.319450378417969e-05,0.0037298202514648438,0
115,548.8816284706847,49.55628965827947,589.7410487286479,1000,0,0.3,0.1,7.0,0.24607305265655016,893.3651953216363,489.0172806014957,404.3479147201406,404.3479147201406,0.6739131912002341,8.440017700195312e-05,4.76837158203125e-07,0.07589316368103027,7.915496826171875e-05,0.003667593002319336,0
116,561.1394545480737,47.46082011050894,489.0172806014957,1000,0,0.1,0.1,8.0,0.45596024531607593,947.5731071906163,314.6776357324043,632.8954714582119,632.8954714582119,1.0548257857636862,8.392333984375e-05,4.76837158203125e-07,0.07739400863647461,7.557868957519531e-05,0.004662752151489258,0
117,553.9272371534158,49.205733754650055,314.6776357324043,1000,0,0.1,0.1,8.0,0.4190763105008365,1056.5432730679236,457.3861476451951,599.1571254227285,599.1571254227285,0.9985952090378802,8.630752563476562e-05,2.384185791015625e-07,0.07430887222290039,7.534027099609375e-05,0.003872394561767578,0
118,530.0022770113147,65.81762450707609,457.3861476451951,1000,0,0.1,0.1,8.0,0.21433907901112215,1048.9111736692566,691.7642337164705,357.14693995278617,357.14693995278617,0.59524489992131,8.535385131835938e-05,4.76837158203125e-07,0.07470345497131348,7.343292236328125e-05,0.0037217140197753906,0
119,522.7406640747027,65.77131369931925,691.7642337164705,1000,0,0.1,0.8,8.0,0.8991269850321746,1618.4528840943726,221.0641097922757,1397.3887743020969,1397.3887743020969,2.328981290503495,8.511543273925781e-05,7.152557373046875e-07,0.0749349594116211,7.295608520507812e-05,0.0036725997924804688,0
120,539.6430210388795,134.85123288193662,221.0641097922757,1000,0,0.9,0.1,8.0,0.5015567498989542,1249.3371905666081,576.8414211482535,672.4957694183546,672.4957694183546,1.1208262823639235,9.608268737792969e-05,4.76837158203125e-07,0.07481169700622559,7.128715515136719e-05,0.0037674903869628906,0
121,252.92200091693607,124.551898706209,576.8414211482535,1000,0,0.9,0.1,8.0,0.8041276673322536,1467.136703428332,552.3935597492989,914.7431436790332,914.7431436790332,1.5245719061317224,8.368492126464844e-05,2.384185791015625e-07,0.07525157928466797,7.271766662597656e-05,0.0037314891815185547,0
122,544.4494791251218,115.33590303790128,552.3935597492989,1000,0,0.9,0.3,8.0,0.5590452185692627,1199.3867880489306,479.3948281668773,719.9919598820534,719.9919598820534,1.199986599803422,8.368492126464844e-05,2.384185791015625e-07,0.07462453842163086,7.224082946777344e-05,0.0037348270416259766,0
