height,rcpt,rcpt_var,pre_bct,timeout,bct
1,0.0,0.0,3000.0,3000.0,519.4048202832067
2,51.94048202832067,46.74643382548861,238.9262173302751,3000.0,469.3315690582824
3,93.67959073131685,79.6369882756363,412.22754383386206,3000.0,431.57876925202044
4,127.46950858338721,102.08421551493599,535.8063706431312,3000.0,2426.855923858253
5,357.4081501108738,298.8205713381803,1552.690435463595,3000.0,511.2882495119765
6,372.7961600509841,282.7877231504615,1503.94705265283,3000.0,568.9925233195439
7,392.41579637784014,272.1666235295857,1481.0822904961828,3000.0,533.2752044036982
8,406.50173718042595,257.62730789895437,1437.0109687762433,3000.0,2663.1380207212023
9,632.1653655345036,434.96184262772886,2372.012736045419,3000.0,511.6057071408876
10,620.109399695142,402.3160276203814,2229.373510176668,3000.0,419.2618025274233
11,600.0246399783701,380.160708603438,2120.667474392122,3000.0,581.5697305263774
12,598.1791490331709,343.8055795937736,1973.4014674082653,3000.0,2352.0508098071173
13,773.5663151105656,467.2734711040514,2642.660199526771,3000.0,505.36170417466946
14,746.745854016976,444.68453897787697,2525.484009928484,3000.0,491.22218087262235
15,721.1934867025407,423.2132156630811,2414.046349354865,3000.0,633.9773510342701
16,712.4718731357136,388.74134630691736,2267.437258363383,3000.0,2630.7144103127966
17,904.296126853422,522.5090400221632,2994.3322869420745,3000.0,438.55782049199087
18,857.722296217279,512.1745835924756,2906.4206305871817,3000.0,551.1684785112313
19,827.0669144466742,488.5469688267724,2781.254789753764,3000.0,419.89612941543993
20,786.3498359435508,476.3376425969063,2691.700406331176,3000.0,2581.914668275215
21,965.9063191767173,590.3047132470654,3000.0,3000.0,626.010366196434
22,931.916723878689,561.8648776905844,3000.0,3000.0,482.0508237104051
23,886.9301338618607,546.1663209366716,3000.0,3000.0,408.02488676736664
24,839.0396091524112,534.6511610815089,2977.644253478447,3000.0,2325.6866835250453
25,987.7043165896747,614.9842816668951,3000.0,3000.0,422.2722264602644
26,931.1611075767337,604.3747416118525,3000.0,3000.0,357.94262227171623
27,873.839259046232,595.5269311281188,3000.0,3000.0,414.38237612726743
28,827.8935707543355,577.3253574780138,3000.0,3000.0,2385.65840233527
29,983.670053912429,659.7916565724965,3000.0,3000.0,580.4939894337444
30,943.3524474645606,630.0983367183286,3000.0,3000.0,403.0948384869337
31,889.3266865667979,615.7116878544821,3000.0,3000.0,559.7507425289223
32,625.6659313364974,340.8134383310286,1988.9196846606117,1988.9196846606117,1558.3771005520593
33,1465.1059836305033,241.7965097672396,2674.0885324667015,2674.0885324667015,456.1335290670491
34,657.9280199797399,221.7955003399652,2432.2920226994615,2432.2920226994615,458.9024731347799
35,558.4152465572599,160.65413688122263,1040.3776572009278,1040.3776572009278,671.6895745119964
36,637.7072761255754,97.31821763382182,1416.2530171961498,1416.2530171961498,473.4366879920704
37,522.7178644321219,58.88858467880558,934.937957183761,934.937957183761,643.0648020709958
38,606.9607207793337,40.66098196909085,932.2485765320605,932.2485765320605,695.7125601351804
39,669.0870083284264,32.239723871688774,927.0047993019366,927.0047993019366,642.179574539881
40,644.8703179187355,20.42013167455509,746.970976291511,746.970976291511,728.8690967428666
41,720.4692188604535,14.410004778484142,835.7492570883265,835.7492570883265,453.7145542388663
42,480.390020701025,18.089643283586504,607.0175236861305,607.0175236861305,428.69189461439544
43,454.54095765771024,21.969353163450652,630.2957829653154,630.2957829653154,291.3192326963939
44,389.25226767318367,59.95119407012021,629.0570439536646,629.0570439536646,425.0824820342585
45,417.9164391620435,33.55861847116759,686.3853869313842,686.3853869313842,652.9946761652664
46,605.9790287646218,37.59572715001067,906.7448459647071,906.7448459647071,499.3790646875272
47,520.6990575029461,29.457859982714762,638.5304974338051,638.5304974338051,392.242168924447
48,430.77923549799675,33.99746327813225,702.7589417230547,702.7589417230547,743.0717756353254
49,649.3840135941268,69.81164253597203,1207.877153881903,1207.877153881903,451.9621826641621
50,629.6418305011304,123.74564518647013,1000.8787660605408,1000.8787660605408,508.839198669172
51,605.4813041347387,107.48352135392807,927.9318681965229,927.9318681965229,527.1197775614702
52,597.6451514774119,89.00444763493489,864.6584943822165,864.6584943822165,772.3448904216427
53,684.9950209495273,87.68078510467932,1386.441301786962,1386.441301786962,472.2057790835999
54,599.8793242031563,115.67571711509328,946.9064755484362,946.9064755484362,543.4667639222083
55,560.3905320064928,36.674157890446224,853.7837951300626,853.7837951300626,626.8569758222523
56,573.6838207696446,48.223455903959206,718.3541884815222,718.3541884815222,488.6415304569377
57,514.1542175507498,36.86807149888564,735.3626465440636,735.3626465440636,552.823476776144
58,545.0896249310653,19.38753970660153,700.1899425838775,700.1899425838775,329.6435765938735
59,437.3666007624694,98.88947572239645,1228.482406541641,1228.482406541641,719.9428465290828
60,465.6242253391307,161.06113390941871,948.8076270673869,948.8076270673869,411.35341668118497
61,443.9159018759524,45.41235006623255,807.2147024058128,807.2147024058128,360.39927796368937
62,402.1575899198209,42.12371576714164,654.8998845226707,654.8998845226707,426.3754030447522
63,404.5793712323141,23.82880020790847,476.0657718560395,476.0657718560395,411.0376197837153
64,405.22519608745426,16.62224960324949,538.2031929134502,538.2031929134502,417.6601151869346
65,415.17313136703854,3.9005103982314098,446.3772145528898,446.3772145528898,403.12474435124375
66,405.53442175440273,3.006010601187952,429.58250656390635,429.58250656390635,763.4842270067263
67,548.7143438553321,172.41710864135297,1755.6341043448028,1755.6341043448028,505.02131805844874
68,531.2371335365788,55.45607411077461,974.8857264227756,974.8857264227756,485.60221816289396
69,512.9831673871049,47.03353664480551,842.2179239007435,842.2179239007435,401.30736872684867
70,479.480427789028,75.05910682044195,1079.9532823525637,1079.9532823525637,556.7879221752067
71,549.0571727365889,54.86059960589473,933.081369977852,933.081369977852,554.4193746778024
72,551.2020535130742,8.381649008844766,618.2552455838323,618.2552455838323,454.52842737195294
73,531.86732828485,56.65172534168139,985.0811310183012,985.0811310183012,518.0846355985574
74,530.4890590162208,30.10334418727063,741.2124683271152,741.2124683271152,525.9389364811225
75,530.034046762711,19.700050624997782,687.6344517626933,687.6344517626933,611.6132761906483
76,546.3498926482985,24.256383916732993,740.4009639821625,740.4009639821625,455.1171363688689
77,518.9800657644696,59.902274847713926,998.198264546181,998.198264546181,438.0341241585695
78,494.6962832826996,56.986170696488465,893.5994781581189,893.5994781581189,560.8829212991247
79,547.6455936958397,43.86151776852744,898.5377358440592,898.5377358440592,468.01277793740053
80,523.7557489683079,53.36668037843138,950.689191995759,950.689191995759,543.4090329786372
81,539.4783761765714,28.648668590248626,740.0190563083117,740.0190563083117,478.8252672076618
82,521.2824434858985,41.07632550943791,849.8930475614018,849.8930475614018,556.7871712068942
83,524.8329162579981,32.866462004950236,787.7646122976,787.7646122976,613.0489927806
84,604.2273851283397,25.653005699143236,809.4514307214856,809.4514307214856,604.0267996113298
85,604.1672094732368,5.242929029354214,646.1106417080705,646.1106417080705,622.7099528109387
86,611.5843068083175,10.537374305294536,695.8833012506738,695.8833012506738,519.2174193628746
87,583.8742405746846,59.24487652115844,880.0986231804768,880.0986231804768,554.7646902697608
88,572.230420452715,46.71113261969716,712.3638183118064,712.3638183118064,599.0860882740383
89,593.7149547097736,13.6391333753512,702.8280217125832,702.8280217125832,492.8948254143488
90,563.4689159211462,64.88059479365273,1082.513674270368,1082.513674270368,277.3625297540001
91,477.6370000710023,78.41998234598769,1026.5768764929162,1026.5768764929162,659.8999828450745
92,550.5421931806311,106.26400893259785,1400.6542646414139,1400.6542646414139,632.3827242889654
93,616.0146180672986,25.357696492759935,818.876190009378,818.876190009378,510.7041964062569
94,573.8904494028819,59.40339734623849,752.1006414415974,752.1006414415974,534.9150209840178
95,562.1978208772227,30.49485963850828,745.1669787082724,745.1669787082724,568.8606209580994
96,564.1966609014856,25.328679722129376,766.8260986785207,766.8260986785207,542.7849871110409
97,547.0673218691298,6.386969254492993,598.1630759050738,598.1630759050738,512.4695344907622
98,533.2282069177827,19.32150210976779,687.800223795925,687.800223795925,499.84084862133585
99,523.2119994288486,22.966185937738228,615.0767431798015,615.0767431798015,681.9407374091053
100,586.7034946209512,88.01013710311247,1202.7744543427384,1202.7744543427384,1040.1179794699726
101,722.7278400756577,271.51413893607446,2623.326812628179,2623.326812628179,431.4178672197866
102,489.6798617909608,207.53849562660437,2149.9878268037955,2149.9878268037955,611.9768899476637
103,587.5174843163231,152.61476862802522,1808.4356333405249,1808.4356333405249,376.09745310384636
104,397.239456225094,113.17293897599193,1302.6229680330293,1302.6229680330293,404.85873967715634
105,404.0968113319501,101.93183791291337,1219.551514635257,1219.551514635257,384.4241852307855
106,386.391447840902,71.94246532207431,961.9311704174966,961.9311704174966,448.95251697985907
107,442.6964100659634,65.37382948125645,965.687045916015,965.687045916015,516.1864502370585
108,508.83744621994896,59.571346934841756,985.4082216986831,985.4082216986831,396.67798114758676
109,475.18960669824025,74.72356982749115,1072.9781653181694,1072.9781653181694,285.9298684504947
110,304.8558422752693,63.56405062694784,813.368247290852,813.368247290852,439.8286255126749
111,399.33679054145324,61.25682906137522,889.391423032455,889.391423032455,420.49467770857
112,405.6841566915882,19.455151821421136,561.3253712629573,561.3253712629573,531.0685202741898
113,518.5300839159297,18.763480275105035,668.63792611677,668.63792611677,670.2878066897046
114,548.8816284706847,49.55628965827947,945.3319457369205,945.3319457369205,589.7410487286479
115,561.1394545480737,47.46082011050894,893.3651953216363,893.3651953216363,489.0172806014957
116,553.9272371534158,49.205733754650055,947.5731071906163,947.5731071906163,314.6776357324043
117,530.0022770113147,65.81762450707609,1056.5432730679236,1056.5432730679236,457.3861476451951
118,522.7406640747027,65.77131369931925,1048.9111736692566,1048.9111736692566,691.7642337164705
119,539.6430210388795,134.85123288193662,1618.4528840943726,1618.4528840943726,221.0641097922757
120,252.92200091693607,124.551898706209,1249.3371905666081,1249.3371905666081,576.8414211482535
121,544.4494791251218,115.33590303790128,1467.136703428332,1467.136703428332,552.3935597492989
122,551.5991516868812,80.97345454525619,1199.3867880489306,1199.3867880489306,479.3948281668773
123,544.3787193348809,79.37449820753092,1179.3747049951282,1179.3747049951282,651.6699228776079
124,640.9408025233352,31.322733710250176,860.1999384950864,860.1999384950864,484.5783583481893
125,594.0320692707913,101.64061320136688,1407.1569748817265,1407.1569748817265,587.6822207451235
126,590.8571450079573,22.868062050540477,773.8016414122811,773.8016414122811,548.7603830205995
127,586.6474688092217,24.36996442434864,781.6071842040108,781.6071842040108,408.66369120829717
128,568.8490910491292,146.60385629918375,1741.679941442599,1741.679941442599,1421.4026033133823
129,654.1044422755546,643.159300090099,3000.0,3000.0,688.7712217206747
130,678.3711878871386,453.3315202131301,3000.0,3000.0,668.6529995261952
131,670.5966371983839,408.19273195903594,3000.0,3000.0,545.6362869998638
132,558.1323220197158,329.0533925711992,3000.0,3000.0,2196.270286560134
133,721.9461184737577,672.6346252257523,3000.0,3000.0,395.9528584277319
134,428.55218443233446,544.6275653815225,3000.0,3000.0,537.8970902463041
135,526.9625996649071,117.67310554142205,1350.6743384548613,1350.6743384548613,593.6552256167649
136,586.9859630215792,28.87003118443299,817.9462124970431,817.9462124970431,667.4872918755831
137,595.0360959069797,33.228147662850034,860.8612772097799,860.8612772097799,442.87013846554066
138,473.30332995382844,32.94865204539381,736.892546316979,736.892546316979,475.2101987136223
139,473.49401682980783,29.82540502923587,712.0972570636948,712.0972570636948,604.5931068917381
140,486.6039258360009,38.641782631886,757.0964042592029,757.0964042592029,632.8738542685943
141,501.23091867926024,47.94189792763081,884.7661021003067,884.7661021003067,438.8304018386028
142,494.99086699519455,48.763754650526906,885.1009041994098,885.1009041994098,486.39031643863217
143,487.2503714942884,43.97338469103984,839.0374490226071,839.0374490226071,572.1777723913989
144,495.74311158399945,50.465639914311765,899.4682308984936,899.4682308984936,545.8111087541611
145,540.8043090371449,45.9197558945822,908.1623561938025,908.1623561938025,433.69067270695587
146,530.092945404126,56.0162592550998,978.2230194449244,978.2230194449244,522.8270095373022
147,529.3663518174436,51.06856755760396,937.9148922782754,937.9148922782754,524.1951123060728
148,528.8492278663066,46.42712235786694,900.2662067292422,900.2662067292422,613.4887612927103
149,605.0248079500699,42.630805456344284,946.0712516008241,946.0712516008241,546.391397990202
150,599.1614669540832,43.64473180709797,948.3193214108669,948.3193214108669,350.0748604442936
151,374.9835210952726,32.40308911342656,634.208234002685,634.208234002685,462.76631881471445
152,392.540080639161,43.75003383206463,742.540351295678,742.540351295678,446.5210952016852
153,403.3362835516659,43.636989395655576,577.8842411342882,577.8842411342882,501.7468991965572
154,482.0647760675789,22.077609755646005,658.685654112747,658.685654112747,252.9915203723196
155,436.25012492852704,167.14050507615133,1773.3741655377376,1773.3741655377376,382.81789903646893
156,388.16112162567475,150.96077682745678,1595.847336245329,1595.847336245329,1014.2615260421716
157,889.0414451588722,130.36822007213087,1931.9872057359191,1931.9872057359191,391.08936498955813
158,490.6797810234209,118.05709845682364,1435.13656867801,1435.13656867801,535.5658088380519
159,531.0772060565888,106.7002488892876,1384.6791971708894,1384.6791971708894,511.2798844333859
160,513.2596165957061,96.22819721659086,1283.0851943284329,1283.0851943284329,1017.2003750519957
161,563.6536924413351,382.08298553184665,3000.0,3000.0,803.1032076791415
162,755.2133046315803,315.2443690349896,3000.0,3000.0,637.8634492445875
163,649.5984347832868,193.84061563647347,2200.323359875075,2200.323359875075,472.20971730640747
164,489.9485890540954,52.95922052544503,913.6223532576557,913.6223532576557,613.262883520582
165,539.2743068406901,55.062156140889726,759.522931404249,759.522931404249,593.2771036677955
166,587.8768239850849,50.09596849507181,988.6445719456594,988.6445719456594,540.7232216331585
167,583.1614637498924,49.33019585723802,977.8030306077965,977.8030306077965,430.41738296515337
168,567.8870556714185,58.14414354214073,1033.0402040085444,1033.0402040085444,368.6054098895255
169,547.9588910932291,70.26507730829702,1110.0795095596054,1110.0795095596054,621.4875074099234
170,592.0760608832456,58.00898807381124,1056.1479654737354,1056.1479654737354,708.9785111947192
171,627.1467959766877,77.06716978918745,1243.6841542901873,1243.6841542901873,418.18631219745544
172,585.3546992208413,158.15826529996605,1850.6208216205696,1850.6208216205696,437.61572593119695
173,452.3896232601614,86.46608131446524,1144.1182737758834,1144.1182737758834,285.74465398059226
174,419.0606294042476,128.63098601273634,1448.1085175061385,1448.1085175061385,372.38846016220646
175,409.72619555583935,46.46706045554323,781.4626792001852,781.4626792001852,413.652546397928
176,410.1188306400482,42.17372598577689,747.5086385262633,747.5086385262633,650.8225571962063
177,578.6114392293588,45.17746518388395,940.0311607004304,940.0311607004304,487.68600313564207
178,560.4263520106155,47.9337535529929,943.8963804345586,943.8963804345586,579.2619905406715
179,562.3099158636211,44.835585665398646,920.9946011868103,920.9946011868103,561.8973558192876
180,562.2274038547544,40.385031902405466,885.3076590739981,885.3076590739981,389.132700144496
181,544.9179334837286,51.925052046088176,960.318349852434,960.318349852434,507.1556474475521
182,541.141704880111,50.13115258473525,942.190925557993,942.190925557993,402.1571039236652
183,527.2432447844664,117.59064203319456,1467.9683810500228,1467.9683810500228,451.10399118991353
184,458.71791654936885,84.59762703107278,1135.498932797951,1135.498932797951,514.1001645031779
185,503.0237149124161,62.54127379897948,1003.353905304252,1003.353905304252,636.0971474758749
186,516.331058168762,114.04360775629956,1428.6799202191585,1428.6799202191585,328.86997068583116
187,497.5849494204689,163.2478416368039,1803.5676825149003,1803.5676825149003,487.3743494954577
188,489.4164694804599,114.88612514126339,1408.505470610567,1408.505470610567,781.1230737637518
189,518.5871299087892,247.7709619835927,2500.7548257775306,2500.7548257775306,519.732041855342
190,519.5030594660315,173.50836810530805,1907.5700043084958,1907.5700043084958,531.8103142007005
191,530.5795887272336,104.5973110525716,1367.3580771478064,1367.3580771478064,416.80640717809047
192,428.1837253330048,76.63131318327441,1041.2342307992,1041.2342307992,517.9201972931389
193,508.9465500971255,69.86554658454831,1067.8709227735121,1067.8709227735121,635.7325849744157
194,521.6251535848545,109.68324290905989,1179.7246110392139,1179.7246110392139,634.730264203819
195,544.2461757086475,92.40400393656041,1283.4782072011308,1283.4782072011308,555.43394746484
196,545.3649528842667,26.53599645177072,757.6529244984324,757.6529244984324,410.21189026625274
197,531.8496466224653,36.04617244221491,820.2190261601846,820.2190261601846,546.3240572548184
198,533.2970876857007,15.328889856427404,655.92820653712,655.92820653712,394.2735941470136
199,491.5900396240946,89.1176899150156,1204.5315589442193,1204.5315589442193,553.7612082931701
200,497.80715649100216,75.85223466987652,1104.6250338500145,1104.6250338500145,898.1381210255194
201,697.9726387582607,187.73415750752045,2199.8458988184243,2199.8458988184243,625.6061779364226
202,683.4993465938932,70.87726754247558,1250.517486933698,1250.517486933698,483.5802174774139
203,663.5074336822453,169.0222213385958,2015.6852043910117,2015.6852043910117,423.09305991447457
204,495.21737204480576,139.95284857611642,1614.8401606537373,1614.8401606537373,1056.6987329819317
205,944.4024607945066,117.82758746516333,1769.19557305065,1769.19557305065,332.91918084370275
206,883.2541327994263,507.08421550666753,3000.0,3000.0,545.9850905766732
207,613.4388990212237,375.19509338803243,3000.0,3000.0,508.80055419461166
208,529.728223159934,304.3416085034904,2964.461091187857,2964.461091187857,2248.1168834379328
209,1904.4391513823332,335.8105073451777,3000.0,3000.0,701.8852122052704
210,1423.417575711508,528.6714354257077,3000.0,3000.0,537.125257570134
211,803.0129530125463,397.27956543406003,3000.0,3000.0,403.8692189649146
212,443.78359236967776,325.8065270282007,2724.4292815670824,2724.4292815670824,1933.385026090139
213,592.7437357417239,1239.1578140163938,3000.0,3000.0,662.2134803970944
214,655.2665059315574,992.7156461062224,3000.0,3000.0,584.1035417229967
215,641.0339130898452,150.50889884078586,1845.1051038161322,1845.1051038161322,432.6855823825718
216,599.3642469483906,165.0616879933155,1919.8577508949147,1919.8577508949147,1213.1445928562605
217,722.1203161299646,458.4280178529978,3000.0,3000.0,567.3897082936518
218,691.1741945627022,157.2488394274451,1791.916070554818,1791.916070554818,482.59049191716866
219,503.448862181722,102.69265176228839,1324.9900762800291,1324.9900762800291,557.9955242990956
220,547.0861918756209,20.087664357356037,707.7875067344692,707.7875067344692,488.2597341133246
221,529.438254546932,39.0694348259822,841.9937331547895,841.9937331547895,446.3348818786624
222,487.88656821279716,41.30346118331953,818.3142576793534,818.3142576793534,503.428692810935
223,492.5492055922385,16.964282011621112,628.2634616852074,628.2634616852074,358.5364300969028
224,479.14792804270496,110.24677635238406,1361.1221388617773,1361.1221388617773,312.7755662379021
225,462.5106918622247,145.7862906971287,1628.8010174392543,1628.8010174392543,429.251992332847
226,432.5778622857848,74.55608032503325,1029.0265048860508,1029.0265048860508,409.7597763911387
227,421.16881933846173,17.72374668509405,545.23504613412,545.23504613412,516.9553978819682
228,430.74747719281237,72.5110858883435,1010.8361642995603,1010.8361642995603,491.12857055723566
229,436.7855865292547,56.159794214017204,886.0639402413924,886.0639402413924,595.113056509908
230,452.61833352732003,133.86123010573093,1523.5081743731675,1523.5081743731675,499.0082797454098
231,457.2573281491291,106.22814655289586,1307.0825005722959,1307.0825005722959,568.5952424370862
232,468.3911195779248,105.62574418352241,996.519840495537,996.519840495537,376.3776392191508
233,459.1897715420474,85.0934935089592,1139.9377196137211,1139.9377196137211,528.3770626935491
234,521.4583335783989,77.2760170695783,1062.390453065447,1062.390453065447,330.69187791793956
235,502.381688012353,162.24843079192993,1800.3691343477924,1800.3691343477924,547.3708933657981
236,542.8719728304536,99.14862668929575,1336.0609863448196,1336.0609863448196,593.0644049193813
237,552.9104592482392,46.05341377295745,921.3377694318988,921.3377694318988,469.23027499857636
238,544.542440823273,48.979288978131365,936.3767526483239,936.3767526483239,583.5149588441537
239,548.439692625361,36.46566849472662,840.165040583174,840.165040583174,629.1899043551764
240,556.5147137983425,40.086620700937345,877.2076794058413,877.2076794058413,619.3941831105714
241,569.0906076607884,49.281879974898445,963.3456474599759,963.3456474599759,392.11051177525894
242,551.3925980722354,148.28206566476865,1737.6491233903846,1737.6491233903846,610.6259428402848
243,557.3159325490403,62.80721582859687,1059.7736591778153,1059.7736591778153,491.57295292334095
244,550.7416345864705,59.53253507967625,1027.0019152238806,1027.0019152238806,503.6988553283673
245,541.3330787348499,39.82405457380196,859.9255153252656,859.9255153252656,679.8404824725169
246,555.1838191086166,116.17340248489046,1484.5710389877404,1484.5710389877404,429.6051131095873
247,530.0680779088108,102.03400856779017,1346.3401464511321,1346.3401464511321,479.9636066350629
248,520.0471836540612,46.27862017387749,890.2761450450812,890.2761450450812,738.8211037126712
249,541.9245756599222,181.83473726486181,1632.932999249093,1632.932999249093,572.7412024727117
250,569.6595397914327,110.33350743142869,1452.327599242862,1452.327599242862,549.4876413203049
251,565.6251600972072,25.557117642354946,770.0821012360468,770.0821012360468,405.50401333068527
252,549.6130454205551,132.25384064511832,1607.6437705815015,1607.6437705815015,524.6260320358964
253,527.1247333743622,119.27832671445307,1362.0730203755338,1362.0730203755338,665.522638213303
254,651.682847729409,34.92749773000584,931.1028295694557,931.1028295694557,359.1847451147481
255,622.433037467943,240.41621289087598,2305.346527704075,2305.346527704075,523.4037430080201
256,533.3066724540124,171.26222785741086,1903.4044953132993,1903.4044953132993,751.772995565536
257,576.9999370763171,174.4219754260381,1623.5317896325457,1623.5317896325457,425.3738542317986
258,440.5364625162504,94.79229185524497,1104.0825055029652,1104.0825055029652,374.07013926975793
259,433.88983019160116,63.316951015183406,940.4254383130684,940.4254383130684,595.3285271532911
260,450.0336998877702,137.0970396404872,1546.8100170116677,1546.8100170116677,616.5726450594932
261,533.3031724736317,94.03498599678666,1097.5130884543516,1097.5130884543516,574.5524330571693
262,541.5530245903392,39.102966219825774,776.1708219092939,776.1708219092939,446.76656018879794
263,532.0743781501851,43.72345139398192,881.8619893020405,881.8619893020405,385.99741592472895
264,517.4666819276395,122.69468454201764,1499.0241582637805,1499.0241582637805,627.5146788796119
265,528.4714816228367,101.40834598529945,1238.329903519933,1238.329903519933,501.81789629755514
266,525.8061230903086,31.730238712008035,779.6480327863728,779.6480327863728,555.3078796741966
267,528.7562987486974,31.212372933357145,778.4552822155546,778.4552822155546,510.4954275647361
268,526.9302116303013,17.912542952344417,670.2305552490566,670.2305552490566,566.8516713769529
269,530.9223576049665,34.127636690022264,803.9434511251445,803.9434511251445,335.4403540615001
270,511.3741572506198,161.75318653921,1805.3996495642998,1805.3996495642998,441.4909175087441
271,448.4792414829317,115.32372776970327,1140.4216081011514,1140.4216081011514,474.18391694633243
272,471.61344939999236,92.77307572503062,1121.0249794752067,1121.0249794752067,388.8465348385341
273,463.3367579438465,76.31850836728422,1073.8848248821203,1073.8848248821203,371.5227293085199
274,444.9739522167812,73.73795145416358,1034.8775638500897,1034.8775638500897,539.5265426908624
275,454.4292112641893,83.96139342942212,958.197571840722,958.197571840722,609.0478178146968
276,531.738514539443,77.97451229067063,1155.534612864808,1155.534612864808,611.5067447926762
277,539.7153375647664,72.40971773418585,1118.993079438253,1118.993079438253,449.7567249446837
278,530.7194763027582,80.10744799568559,1171.5790602682428,1171.5790602682428,586.9454782642955
279,558.8324772835268,33.31244568226037,825.3320427416097,825.3320427416097,562.6031326712457
280,559.2095428222988,6.385475432278273,610.2933462805249,610.2933462805249,565.5271698401907
281,560.4730682258771,5.187238996110063,576.0347852142073,576.0347852142073,404.84634239923093
282,544.9103956432125,126.5763718191944,1557.5213701967677,1557.5213701967677,544.7328830177327
283,544.7506342802807,113.92050976352976,1456.114712388519,1456.114712388519,429.5045470256988
284,441.029155751157,32.00378893307253,697.0594672157372,697.0594672157372,294.9993437783555
285,426.4261745538769,121.48452659127646,1398.3023872840886,1398.3023872840886,501.93215663310536
286,486.83096021725964,78.93119452110417,1118.280516386093,1118.280516386093,379.0823580589569
287,465.2812397855991,85.47211300608838,1149.058143834306,1149.058143834306,534.4898148704208
288,527.5689573619386,69.76186190656715,1085.6638526144757,1085.6638526144757,433.3675601545517
289,518.1488176411999,83.2793179286401,1184.3833610703207,1184.3833610703207,477.066703779976
290,514.0406062550775,41.60444402045532,846.87615841872,846.87615841872,498.74924266257074
291,512.5114698958268,16.546448911976032,628.3366122796591,628.3366122796591,529.4674039625063
292,514.2070633024948,15.388951485207935,637.3186751841583,637.3186751841583,543.485171807339
293,517.1348741529793,25.25416303744461,719.1681784525362,719.1681784525362,350.6031710604848
294,500.48170384372986,137.41609580866503,1599.8104703130502,1599.8104703130502,459.64471098280126
295,463.7284102688941,124.08285615640783,1084.142691050933,1084.142691050933,457.13335142983357
296,457.7928573137396,111.74052112915766,1351.717026347001,1351.717026347001,950.9262428971776
297,556.4195344304272,366.23008973299113,3000.0,3000.0,393.70987011396903
