height,is_leader,proposer,is_byz,is_crash,round,bct,pdt,timeout,byz_timeout,vc-cost,threat,discretionary,cost,crash,reward,latency,tx_num,tps,delay_time,min,max,avg,std,deliver_time
1,0,0,0,0,0,519.4048202832067,519.4048202832067,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
2,0,0,0,0,0,469.3315690582824,469.3315690582824,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
3,0,0,0,0,0,431.57876925202044,431.57876925202044,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
4,0,0,0,0,0,2426.855923858253,2426.855923858253,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
5,0,0,0,0,0,511.2882495119765,511.2882495119765,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
6,0,0,0,0,0,568.9925233195439,568.9925233195439,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
7,0,0,0,0,0,533.2752044036982,533.2752044036982,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8,0,0,0,0,0,2663.1380207212023,2663.1380207212023,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
9,0,0,0,0,0,511.6057071408876,511.6057071408876,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
10,0,0,0,0,0,419.2618025274233,419.2618025274233,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
11,0,0,0,0,0,581.5697305263774,581.5697305263774,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
12,0,0,0,0,0,2352.0508098071173,2352.0508098071173,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
13,0,0,0,0,0,505.36170417466946,505.36170417466946,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
14,0,0,0,0,0,491.22218087262235,491.22218087262235,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
15,0,0,0,0,0,633.9773510342701,633.9773510342701,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
16,0,0,0,0,0,2630.7144103127966,2630.7144103127966,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
17,0,0,0,0,0,438.55782049199087,438.55782049199087,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
18,0,0,0,0,0,551.1684785112313,551.1684785112313,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
19,0,0,0,0,0,419.89612941543993,419.89612941543993,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
20,0,0,0,0,0,2581.914668275215,2581.914668275215,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
21,0,0,0,0,0,626.010366196434,626.010366196434,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
22,0,0,0,0,0,482.0508237104051,482.0508237104051,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
23,0,0,0,0,0,408.02488676736664,408.02488676736664,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
24,0,0,0,0,0,2325.6866835250453,2325.6866835250453,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
25,0,0,0,0,0,422.2722264602644,422.2722264602644,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
26,0,0,0,0,0,357.94262227171623,357.94262227171623,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
27,0,0,0,0,0,414.38237612726743,414.38237612726743,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
28,0,0,0,0,0,2385.65840233527,2385.65840233527,3000.0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0,0,0
29,0,0,0,0,0,580.4939894337444,580.4939894337444,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
30,0,0,0,0,0,403.0948384869337,403.0948384869337,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
31,0,0,0,0,0,559.7507425289223,559.7507425289223,3000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
32,0,0,0,0,0,1558.3771005520593,1558.3771005520593,1988.9196846606117,0,0,0,0,0,0,0,0,0,0,965.5949816564278,0,0,0,0
33,0,0,0,0,0,456.1335290670491,456.1335290670491,2674.0885324667015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
34,0,0,0,0,0,458.9024731347799,458.9024731347799,2432.2920226994615,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
35,0,0,0,0,0,671.6895745119964,671.6895745119964,1040.3776572009278,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
36,0,0,0,0,0,473.4366879920704,473.4366879920704,1416.2530171961498,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
37,0,0,0,0,0,643.0648020709958,643.0648020709958,934.937957183761,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
38,0,0,0,0,0,695.7125601351804,695.7125601351804,932.2485765320605,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
39,0,0,0,0,0,642.179574539881,642.179574539881,927.0047993019366,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
40,0,0,0,0,0,728.8690967428666,728.8690967428666,746.970976291511,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
41,0,0,0,0,0,453.7145542388663,453.7145542388663,835.7492570883265,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
42,0,0,0,0,0,428.69189461439544,428.69189461439544,607.0175236861305,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
43,0,0,0,0,0,291.3192326963939,291.3192326963939,630.2957829653154,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
44,0,0,0,0,0,425.0824820342585,425.0824820342585,629.0570439536646,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
45,0,0,0,0,0,652.9946761652664,652.9946761652664,686.3853869313842,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
46,0,0,0,0,0,499.3790646875272,499.3790646875272,906.7448459647071,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
47,0,0,0,0,0,392.242168924447,392.242168924447,638.5304974338051,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
48,0,0,0,0,1,743.0717756353254,7430.717756353253,702.7589417230547,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
49,0,0,0,0,0,451.9621826641621,451.9621826641621,1207.877153881903,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
50,0,0,0,0,0,508.839198669172,508.839198669172,1000.8787660605408,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
51,0,0,0,0,0,527.1197775614702,527.1197775614702,927.9318681965229,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
52,0,0,0,0,0,772.3448904216427,772.3448904216427,864.6584943822165,0,0,0,0,0,0,0,0,0,0,211.24456316832357,0,0,0,0
53,0,0,0,0,0,472.2057790835999,472.2057790835999,1386.441301786962,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
54,0,0,0,0,0,543.4667639222083,543.4667639222083,946.9064755484362,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
55,0,0,0,0,0,626.8569758222523,626.8569758222523,853.7837951300626,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
56,0,0,0,0,0,488.6415304569377,488.6415304569377,718.3541884815222,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
57,0,0,0,0,0,552.823476776144,552.823476776144,735.3626465440636,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
58,0,0,0,0,0,329.6435765938735,329.6435765938735,700.1899425838775,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
59,0,0,0,0,0,719.9428465290828,719.9428465290828,1228.482406541641,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
60,0,0,0,0,0,411.35341668118497,411.35341668118497,948.8076270673869,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
61,0,0,0,0,0,360.39927796368937,360.39927796368937,807.2147024058128,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
62,0,0,0,0,0,426.3754030447522,426.3754030447522,654.8998845226707,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
63,0,0,0,0,0,411.0376197837153,411.0376197837153,476.0657718560395,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
64,0,0,0,0,0,417.6601151869346,417.6601151869346,538.2031929134502,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
65,0,0,0,0,0,403.12474435124375,403.12474435124375,446.3772145528898,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
66,0,0,0,0,1,763.4842270067263,7634.842270067264,429.58250656390635,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
67,0,0,0,0,0,505.02131805844874,505.02131805844874,1755.6341043448028,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
68,0,0,0,0,0,485.60221816289396,485.60221816289396,974.8857264227756,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
69,0,0,0,0,0,401.30736872684867,401.30736872684867,842.2179239007435,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
70,0,0,0,0,0,556.7879221752067,556.7879221752067,1079.9532823525637,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
71,0,0,0,0,0,554.4193746778024,554.4193746778024,933.081369977852,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
72,0,0,0,0,0,454.52842737195294,454.52842737195294,618.2552455838323,0,0,0,0,0,0,0,0,0,0,31.904048276177036,0,0,0,0
73,0,0,0,0,0,518.0846355985574,518.0846355985574,985.0811310183012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
74,0,0,0,0,0,525.9389364811225,525.9389364811225,741.2124683271152,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
75,0,0,0,0,0,611.6132761906483,611.6132761906483,687.6344517626933,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
76,0,0,0,0,0,455.1171363688689,455.1171363688689,740.4009639821625,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
77,0,0,0,0,0,438.0341241585695,438.0341241585695,998.198264546181,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
78,0,0,0,0,0,560.8829212991247,560.8829212991247,893.5994781581189,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
79,0,0,0,0,0,468.01277793740053,468.01277793740053,898.5377358440592,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
80,0,0,0,0,0,543.4090329786372,543.4090329786372,950.689191995759,0,0,0,0,0,0,0,0,0,0,68.91491337036098,0,0,0,0
81,0,0,0,0,0,478.8252672076618,478.8252672076618,740.0190563083117,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
82,0,0,0,0,0,556.7871712068942,556.7871712068942,849.8930475614018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
83,0,0,0,0,0,613.0489927806,613.0489927806,787.7646122976,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
84,0,0,0,0,0,604.0267996113298,604.0267996113298,809.4514307214856,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
85,0,0,0,0,0,622.7099528109387,622.7099528109387,646.1106417080705,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
86,0,0,0,0,0,519.2174193628746,519.2174193628746,695.8833012506738,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
87,0,0,0,0,0,554.7646902697608,554.7646902697608,880.0986231804768,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
88,0,0,0,0,0,599.0860882740383,599.0860882740383,712.3638183118064,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
89,0,0,0,0,0,492.8948254143488,492.8948254143488,702.8280217125832,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
90,0,0,0,0,0,277.3625297540001,277.3625297540001,1082.513674270368,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
91,0,0,0,0,0,659.8999828450745,659.8999828450745,1026.5768764929162,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
92,0,0,0,0,0,632.3827242889654,632.3827242889654,1400.6542646414139,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
93,0,0,0,0,0,510.7041964062569,510.7041964062569,818.876190009378,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
94,0,0,0,0,0,534.9150209840178,534.9150209840178,752.1006414415974,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
95,0,0,0,0,0,568.8606209580994,568.8606209580994,745.1669787082724,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
96,0,0,0,0,0,542.7849871110409,542.7849871110409,766.8260986785207,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
97,0,0,0,0,0,512.4695344907622,512.4695344907622,598.1630759050738,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
98,0,0,0,0,0,499.84084862133585,499.84084862133585,687.800223795925,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
99,0,0,0,0,1,681.9407374091053,6819.407374091053,615.0767431798015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
100,0,0,0,0,0,1040.1179794699726,1040.1179794699726,1202.7744543427384,0,0,0,0,0,0,0,0,0,0,403.51525767738485,0,0,0,0
101,0,0,0,0,0,431.4178672197866,431.4178672197866,2623.326812628179,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
102,0,0,0,0,0,611.9768899476637,611.9768899476637,2149.9878268037955,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
103,0,0,0,0,0,376.09745310384636,376.09745310384636,1808.4356333405249,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
104,0,0,0,0,0,404.85873967715634,404.85873967715634,1302.6229680330293,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
105,0,0,0,0,0,384.4241852307855,384.4241852307855,1219.551514635257,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
106,0,0,0,0,0,448.95251697985907,448.95251697985907,961.9311704174966,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
107,0,0,0,0,0,516.1864502370585,516.1864502370585,965.687045916015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
108,0,0,0,0,0,396.67798114758676,396.67798114758676,985.4082216986831,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
109,0,0,0,0,0,285.9298684504947,285.9298684504947,1072.9781653181694,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
